index_P,index_sent,words_not_stop
183,0,"['U', 'SETS', 'CORN', 'DEFICIENCY', 'PAYMENT', 'HALF', 'PIK', 'CERTS', 'upcoming', 'five', 'month', 'deficiency', 'payments', 'corn', 'sorghum', 'farmers', 'made', 'half', 'cash', 'half', 'generic', 'commodity', 'certificates', 'senior', 'Agriculture', 'Department', 'official', 'told', 'Reuters']"
183,1,[]
183,2,[]
183,3,"['get', 'cts', 'per', 'bushel', 'next', 'payment', 'cts', 'certs', 'around', 'cts', 'cash', 'cts', 'minus', 'Gramm', 'Rudman']"
183,4,"['Farmers', 'receive', 'advance', 'deficiency', 'payments', 'signup', 'receive', 'cts', 'per', 'bushel']"
183,5,"['Slightly', 'half', 'payment', 'cash', 'von', 'Garlem', 'said', 'said', 'markedly', 'upset', 'ratio', 'since', 'farmers', 'got', 'advance', 'payments']"
183,6,[]
183,7,[]
183,8,[]
184,0,[]
184,1,[]
184,2,"['Grain', 'exports', 'outside', 'EC', 'period', 'July', 'March', 'taking', 'combined', 'total', 'mln', 'tonnes', 'wheat', 'barley', 'destination', 'U', 'K', 'Exports', 'mln', 'tonnes', 'Home', 'Grown', 'Cereals', 'Authority', 'said', 'quoting', 'provisional', 'Customs', 'Excise', 'figures']"
184,3,"['Soviet', 'total', 'comprises', 'tonnes', 'wheat', 'tonnes', 'barley']"
184,4,[]
184,5,"['Grain', 'exports', 'USSR', 'season', 'reach', 'mln', 'tonnes', 'comprising', 'mln', 'wheat', 'mln', 'barley']"
184,6,[]
185,0,"['KANSAS', 'EXCHANGE', 'HITS', 'CFTC', 'POSITION', 'LIMIT', 'PLAN', 'Kansas', 'City', 'Board', 'Trade', 'KCBT', 'asked', 'federal', 'futures', 'regulators', 'modify', 'proposal', 'raise', 'Chicago', 'Board', 'Trade', 'CBT', 'speculative', 'position', 'limits', 'wheat', 'futures', 'contracts', 'saying', 'plan', 'would', 'put', 'Kansas', 'exchange', 'serious', 'competitive', 'disadvantage']"
185,1,"['Commodity', 'Futures', 'Trading', 'Commission', 'CFTC', 'last', 'month', 'proposed', 'raising', 'CBT', 'wheat', 'speculative', 'limits', 'contracts', 'months', 'net', 'contracts', 'contracts', 'single', 'month', 'contracts']"
185,2,"['time', 'CFTC', 'proposed', 'leaving', 'KCBT', 'wheat', 'speculative', 'position', 'limits', 'unchanged']"
185,3,"['Higher', 'limits', 'CBT', 'wheat', 'KCBT', 'wheat', 'would', 'significantly', 'impair', 'KCBT', 'ability', 'compete', 'CBT', 'speculative', 'interest', 'Michael', 'Braude', 'president', 'Kansas', 'exchange', 'said', 'letter', 'CFTC']"
185,4,"['CFTC', 'spokesman', 'said', 'commission', 'took', 'account', 'open', 'interest', 'affected', 'existing', 'speculative', 'limits', 'proposing', 'raise', 'CBT', 'limits']"
185,5,"['KCBT', 'said', 'CFTC', 'proposal', 'would', 'reduce', 'hedging', 'efficiency', 'constrain', 'growth', 'intermarket', 'spreading', 'exchange', 'wheat', 'options', 'contract', 'impair', 'ability', 'attract', 'large', 'speculators']"
185,6,"['Kansas', 'City', 'exchange', 'asked', 'commission', 'amend', 'proposal', 'change', 'limits', 'KCBT', 'wheat', 'exact', 'bushel', 'amount', 'specified', 'CBT', 'wheat']"
185,7,"['CFTC', 'consider', 'public', 'comments', 'proposal', 'June']"
185,8,[]
186,0,"['KANSAS', 'LEGISLATOR', 'PREDICTS', 'EEP', 'WHEAT', 'SOVIETS', 'Rep', 'Pat', 'Roberts', 'R', 'Kan', 'predicted', 'Reagan', 'administration', 'within', 'next', 'ten', 'days', 'two', 'weeks', 'offer', 'subsidized', 'wheat', 'Soviet', 'Union', 'Export', 'Enhancement', 'Program', 'EEP']"
186,1,"['Roberts', 'made', 'comment', 'press', 'conference', 'held', 'Republican', 'members', 'House', 'Agriculture', 'Committee']"
186,2,"['say', 'based', 'comment', 'aide', 'said', 'Roberts', 'touch', 'top', 'Republican', 'officials', 'recently']"
186,3,"['possibility', 'expansion', 'EEP', 'include', 'wheat', 'Moscow', 'rumored', 'time', 'industry', 'sources', 'believe', 'decision', 'issue', 'made', 'Reagan', 'administration', 'Secretary', 'State', 'George', 'Shultz', 'goes', 'Moscow', 'April']"
186,4,[]
187,0,[]
187,1,"['officer', 'travelled', 'area', 'Belgrade', 'Subotica', 'said', 'field', 'report', 'dated', 'March', 'wheat', 'crop', 'set', 'back', 'least', 'three', 'weeks', 'cold', 'spell', 'followed', 'period', 'warm', 'weather']"
187,2,"['said', 'unseasonably', 'warm', 'weather', 'late', 'February', 'brought', 'wheat', 'crop', 'winter', 'dormancy', 'early', 'followed', 'three', 'weeks', 'unusually', 'cold', 'weather']"
187,3,[]
187,4,[]
187,5,"['seriously', 'affected', 'fields', 'late', 'seeded', 'fields', 'normal', 'maize', 'soils']"
187,6,[]
187,7,"['However', 'said', 'soil', 'moisture', 'conditions', 'favorable', 'many', 'fields', 'already', 'top', 'dressed', 'would', 'aid', 'recovery']"
187,8,[]
188,0,"['LYNG', 'COMMENT', 'WHEAT', 'SUBSIDY', 'SOVIETS', 'U', 'Agriculture', 'Secretary', 'Richard', 'Lyng', 'declined', 'confirm', 'statements', 'made', 'today', 'farm', 'state', 'congressman', 'United', 'States', 'offer', 'subsidized', 'wheat', 'Soviet', 'Union', 'within', 'next', 'days', 'two', 'weeks']"
188,1,[]
188,2,"['Lyng', 'would', 'comment', 'whether', 'wheat', 'subsidy', 'offer', 'USSR', 'active', 'consideration', 'USDA', 'saying', 'remarks', 'would', 'tantamount', 'official', 'announcement', 'could', 'construed', 'inappropriately']"
188,3,[]
189,0,[]
189,1,[]
189,2,[]
190,0,[]
190,1,[]
190,2,"['said', 'damage', 'probably', 'limited', 'southern', 'central', 'regions', 'widespread', 'north']"
190,3,"['Damage', 'severe', 'plants', 'ground', 'little', 'snow', 'cover', 'present', 'added']"
190,4,"['officer', 'said', 'heavy', 'frosts', 'night', 'followed', 'sunshine', 'day', 'led', 'heaving', 'particularly', 'well', 'developed', 'plants', 'winter', 'barley']"
190,5,"['Furthermore', 'ground', 'surface', 'thawed', 'standing', 'water', 'occurred', 'fields']"
190,6,"['officer', 'said', 'repairing', 'damage', 'probably', 'call', 'special', 'measures', 'spring', 'fields', 'damaged', 'plants', 'stands', 'thin']"
190,7,"['Harrowing', 'well', 'well', 'timed', 'applications', 'nitrogen', 'necessary', 'added']"
190,8,[]
191,0,"['TRADERS', 'EXPECT', 'SHARP', 'DROP', 'U', 'CORN', 'ACREAGE', 'Grain', 'trade', 'analysts', 'expect', 'sharp', 'drop', 'corn', 'acreage', 'expecting', 'modest', 'decline', 'soybeans', 'U', 'Agriculture', 'Department', 'USDA', 'plantings', 'intentions', 'report', 'due', 'est', 'gmt']"
191,1,"['average', 'trade', 'guess', 'planted', 'corn', 'acreage', 'mln', 'acres', 'ranging', 'mln', 'well', 'mln', 'planted', 'last', 'year', 'due', 'improved', 'incentives', 'USDA', 'farmers', 'retire', 'acres']"
191,2,"['Corn', 'acres', 'totalled', 'mln', 'PIK', 'program', 'introduced']"
191,3,[]
191,4,[]
192,0,[]
192,1,"['others', 'said', 'may', 'instead', 'given', 'payment', 'guarantees', 'allow', 'shipping', 'old', 'contract', 'go', 'ahead']"
192,2,"['Syria', 'bought', 'around', 'tonnes', 'soft', 'French', 'wheat', 'since', 'beginning', 'campaign', 'tonnes', 'exported', 'end', 'last', 'month']"
192,3,[]
192,4,[]
193,0,[]
193,1,"['International', 'Weather', 'Crop', 'summary', 'agency', 'said', 'moisture', 'lessened', 'need', 'irrigation']"
193,2,"['Moisture', 'early', 'rice', 'planting', 'adequate', 'abundant', 'areas', 'inundative', 'rain', 'Guangdong', 'southern', 'Jiangxi', 'may', 'washed', 'rice', 'fields', 'requiring', 'replanting']"
193,3,[]
193,4,[]
193,5,"['Weekly', 'temperatures', 'North', 'China', 'Plain', 'near', 'normal', 'agency', 'noted']"
193,6,[]
194,0,"['U', 'CORN', 'SOYBEAN', 'ACREAGE', 'ESTIMATES', 'CORN', 'ACRES', 'BEANS', 'USDA', 'U', 'CORN', 'SOYBEAN', 'ACREAGE', 'ESTIMATES', 'CORN', 'ACRES', 'BEANS', 'USDA']"
195,0,"['U', 'WINTER', 'WHEAT', 'PLANTINGS', 'ACRES', 'DURUM', 'SPRING', 'U', 'WINTER', 'WHEAT', 'PLANTINGS', 'ACRES', 'DURUM', 'SPRING']"
196,0,[]
196,1,[]
196,2,"['WHEAT', 'STOCKS', 'BU']"
197,0,"['USDA', 'PUTS', 'MARCH', 'U', 'CORN', 'STOCKS', 'BU', 'SOYBEANS', 'USDA', 'PUTS', 'MARCH', 'U', 'CORN', 'STOCKS', 'BU', 'SOYBEANS']"
198,0,"['USDA', 'EXTENDS', 'FARM', 'OPERATING', 'PLAN', 'DEADLINE', 'U', 'Agriculture', 'Department', 'said', 'extended', 'April', 'date', 'Agricultural', 'Stabilization', 'Conservation', 'county', 'offices', 'determine', 'eligibility', 'individuals', 'entities', 'payments', 'farm', 'programs']"
198,1,"['Jerome', 'Sitter', 'director', 'ASCS', 'Cotton', 'Grain', 'Rice', 'Price', 'Support', 'Division', 'said', 'decision', 'meant', 'farmers', 'April', 'file', 'farm', 'operating', 'plan', 'indicating', 'many', 'persons', 'would', 'involved', 'farming', 'operations']"
198,2,[]
198,3,"['ASCA', 'Administrator', 'Milton', 'Hertz', 'said', 'statement', 'extension', 'necessary', 'heavy', 'workloads', 'county', 'ASCS', 'offices']"
198,4,"['Hertz', 'said', 'ASCS', 'county', 'officials', 'make', 'large', 'number', 'eligibility', 'determinations', 'individuals', 'entities', 'corporations', 'partnerships', 'preparation', 'imposing', 'dlr', 'per', 'entity', 'cap']"
198,5,[]
198,6,[]
199,0,"['USDA', 'ACCEPTS', 'BID', 'BONUS', 'WHEAT', 'ALGERIA', 'U', 'Agriculture', 'Department', 'said', 'accepted', 'bid', 'export', 'bonus', 'cover', 'sale', 'durum', 'wheat', 'Algeria']"
199,1,"['USDA', 'General', 'Sales', 'Manager', 'Melvin', 'Sims', 'said', 'Commodity', 'Credit', 'Corp', 'accepted', 'one', 'bid', 'Cam', 'USA', 'Inc', 'sale', 'tonnes', 'durum', 'wheat']"
199,2,"['Sims', 'said', 'bonus', 'dlrs', 'per', 'tonne', 'shipment', 'scheduled', 'June', 'additional', 'tonnes', 'durum', 'wheat', 'still', 'available', 'Algeria', 'export', 'enhancement', 'program']"
199,3,[]
200,0,[]
200,1,[]
200,2,"['action', 'reduces', 'guarantee', 'lines', 'previously', 'authorized', 'dry', 'edible', 'beans', 'five', 'mln', 'dlrs', 'mln', 'dlrs', 'rice', 'five', 'mln', 'zero', 'increases', 'coverage', 'wheat', 'sales', 'five', 'mln', 'mln', 'dlrs']"
200,3,[]
201,0,[]
201,1,[]
201,2,"['credit', 'guarantees', 'previously', 'earmarked', 'sales', 'U', 'cotton', 'feedgrains', 'wheat']"
201,3,[]
201,4,[]
202,0,[]
202,1,"['agent', 'said', 'Honduras', 'seeking', 'vessels', 'deliver', 'tonnes', 'period', 'includes', 'laydays', 'April', 'tonnes', 'laydays', 'May']"
202,2,[]
202,3,[]
203,0,[]
203,1,[]
203,2,[]
204,0,[]
204,1,"['decline', 'intended', 'soybean', 'acreage', 'lower', 'stocks', 'first', 'report', 'long', 'time', 'shows', 'optimism', 'anybody', 'said', 'John', 'Bud', 'Frazier', 'grain', 'analyst', 'executive', 'vice', 'president', 'Balfour', 'MacLaine', 'Inc']"
204,2,[]
204,3,"['U', 'Department', 'Agriculture', 'said', 'farmers', 'intend', 'plant', 'mln', 'acres', 'corn', 'mln', 'planted', 'last', 'year', 'mln', 'acres', 'soybeans', 'mln']"
204,4,"['report', 'showed', 'March', 'stocks', 'billion', 'bushels', 'soybeans', 'billion', 'bushels', 'corn', 'billion', 'bushels', 'wheat', 'trade', 'guesses']"
204,5,"['Frazier', 'joined', 'Susan', 'Hackmann', 'senior', 'grain', 'analyst', 'AgriAnalysis', 'Mark', 'Meyer', 'grain', 'analyst', 'Shearson', 'Lehman', 'Brothers', 'Inc', 'Chicago', 'Board', 'Trade', 'panel', 'discuss', 'reports']"
204,6,[]
204,7,[]
204,8,[]
204,9,"['seeing', 'low', 'prices', 'generate', 'interest', 'demand', 'said', 'Meyer', 'adding', 'feed', 'use', 'pct', 'last', 'quarter', 'pct', 'preceding', 'quarter']"
204,10,"['However', 'Hackmann', 'said', 'production', 'could', 'continue', 'exceed', 'consumption']"
204,11,"['noted', 'reductions', 'soybean', 'acres', 'came', 'southeastern', 'states', 'yields', 'usually', 'low']"
204,12,[]
204,13,"['Hackmann', 'said', 'record', 'corn', 'yields', 'also', 'possible', 'crop', 'could', 'reach', 'billion', 'bushels', 'would', 'last', 'year', 'billion', 'bushels']"
204,14,[]
204,15,"['USDA', 'estimated', 'disappearance', 'last', 'year', 'billion', 'bushels']"
204,16,"['Hackmann', 'said', 'stocks', 'report', 'positive', 'long', 'term', 'still', 'long', 'way', 'go', 'bring', 'stocks', 'could', 'start', 'rebuilding', 'prices']"
204,17,"['Frazier', 'also', 'cautioned', 'soybean', 'acreage', 'report', 'could', 'prompt', 'farmers', 'change', 'plans', 'plant', 'soybeans']"
204,18,"['panelists', 'agreed', 'reports', 'discourage', 'talk', 'revising', 'farm', 'bill']"
204,19,[]
204,20,"['seeing', 'program', 'beginning', 'work', 'said', 'Meyer']"
204,21,[]
205,0,[]
205,1,"['Xu', 'Jinfeng', 'middle', 'aged', 'official', 'Fengbang', 'village', 'edge', 'Shanghai', 'sums', 'dilemma', 'China', 'faces', 'tries', 'feed', 'one', 'billion', 'people', 'time', 'let', 'get', 'richer', 'building', 'factories', 'new', 'homes']"
205,2,"['China', 'feed', 'one', 'quarter', 'world', 'population', 'one', 'seventh', 'land', 'arable']"
205,3,[]
205,4,[]
205,5,[]
205,6,[]
205,7,[]
205,8,[]
205,9,"['land', 'losses', 'future', 'fall', 'nearly', 'families', 'already', 'new', 'houses', 'added']"
205,10,[]
205,11,"['present', 'situation', 'abusing', 'occupying', 'unlawfully', 'wasting', 'destroying', 'land', 'land', 'resources', 'serious', 'said', 'article', 'official', 'press', 'explaining', 'new', 'measures']"
205,12,[]
205,13,"['China', 'large', 'population', 'land', 'resources', 'badly', 'deficient']"
205,14,"['official', 'Shanghai', 'city', 'government', 'said', 'county', 'authorities', 'could', 'approve', 'conversion', 'hectares', 'arable', 'land', 'uses', 'anything', 'approved', 'city', 'government']"
205,15,"['Peking', 'government', 'faces', 'another', 'major', 'obstacle', 'efforts', 'ensure', 'China', 'people', 'get', 'enough', 'grain', 'eat']"
205,16,"['prices', 'state', 'pays', 'farmers', 'grain', 'low', 'making', 'profitable', 'grow', 'crops']"
205,17,"['offset', 'state', 'offers', 'farmers', 'cheap', 'fertiliser', 'diesel', 'oil', 'payment', 'advance', 'grain', 'contracts', 'buy']"
205,18,"['state', 'sells', 'grain', 'subsidised', 'prices', 'China', 'mln', 'city', 'residents']"
205,19,[]
205,20,"['officials', 'argue', 'simplest', 'solution', 'problem', 'would', 'state', 'raise', 'city', 'grain', 'prices']"
205,21,[]
205,22,"['government', 'ruled', 'price', 'rise']"
205,23,"['Raising', 'price', 'grain', 'would', 'directly', 'conflict', 'goal', 'social', 'stability', 'said', 'China', 'Daily', 'editorial', 'month']"
205,24,"['Shanghai', 'official', 'said', 'prices', 'reformed', 'long', 'term']"
205,25,['careful']
205,26,[]
205,27,[]
205,28,"['Shanghai', 'official', 'said', 'rise', 'grain', 'prices', 'might', 'also', 'affect', 'prices', 'hundreds', 'food', 'products', 'made', 'grain', 'consumed', 'city', 'residents']"
205,29,"['addition', 'state', 'faces', 'problem', 'inadequate', 'investment', 'farmers', 'land', 'grain', 'particular']"
205,30,"['official', 'press', 'reported', 'farmers', 'fear', 'farm', 'policy', 'may', 'change', 'putting', 'new', 'wealth', 'building', 'graves', 'memorial', 'halls', 'ancestors', 'homes']"
205,31,"['reforms', 'introduced', 'late', '1970s', 'farmers', 'sign', 'contracts', 'state', 'requiring', 'grow', 'certain', 'crops', 'considerable', 'freedom', 'use', 'land']"
205,32,"['expiration', 'date', 'year', 'contract', 'almost', 'halfway', 'mark', 'farmers', 'beginning', 'worry', 'future', 'China', 'Daily', 'said', 'editorial', 'last', 'month']"
205,33,[]
205,34,"['period', 'Communist', 'rule', 'land', 'organised', 'collectives', 'little', 'room', 'individual', 'initiative']"
205,35,[]
205,36,[]
206,0,[]
206,1,"['China', 'Daily', 'quoted', 'Yang', 'Jike', 'vice', 'governor', 'Anhui', 'saying', 'farmers', 'could', 'earn', 'twice', 'much', 'growing', 'cotton', 'could', 'growing', 'grain', 'three', 'times', 'much', 'growing', 'cash', 'crops', 'like', 'flax']"
206,2,"['said', 'production', 'costs', 'risen', 'pct', 'farmers', 'earnings', 'pct', 'lower', 'investment', 'caused', 'area', 'irrigated', 'land', 'fall']"
206,3,"['Yang', 'said', 'investment', 'agriculture', 'fell', 'pct', 'province', 'total', 'investment', 'pct']"
206,4,"['said', 'estimated', 'billion', 'yuan', 'worth', 'grain', 'hit', 'mildew', 'rot', 'state', 'granaries', 'every', 'year', 'mln', 'tonnes', 'eaten', 'annually', 'rats']"
206,5,"['said', 'government', 'measures', 'deal', 'problem', 'dealt', 'trifles', 'rather', 'essentials']"
206,6,"['called', 'investment', 'grain', 'production', 'immediate', 'ban', 'illegal', 'use', 'damage', 'farmland', 'reversal', 'called', 'tendency', 'rely', 'grain', 'imports']"
206,7,"['New', 'China', 'News', 'Agency', 'quoted', 'Zhang', 'Yan', 'delegate', 'National', 'People', 'Congress', 'attacking', 'grain', 'policy']"
206,8,"['said', 'government', 'cut', 'agricultural', 'investment', 'three', 'four', 'pct', 'pct']"
206,9,[]
206,10,"['Saturday', 'vice', 'premier', 'Tian', 'Jiyun', 'said', 'China', 'aimed', 'self', 'sufficient', 'grain']"
206,11,"['exports', 'corn', 'northeast', 'imports', 'wheat']"
206,12,[]
206,13,[]
206,14,[]
207,0,[]
207,1,[]
207,2,"['Intervention', 'feed', 'wheat', 'tender', 'home', 'market']"
207,3,"['market', 'sought', 'buy', 'tonnes', 'double', 'remaining', 'tonnes', 'available', 'current', 'tender']"
207,4,"['However', 'tonnage', 'included', 'duplicate', 'bids', 'supplies', 'stores']"
207,5,"['Since', 'tenders', 'started', 'last', 'July', 'tonnes', 'British', 'feed', 'wheat', 'sold', 'back', 'home', 'market']"
207,6,[]
208,0,[]
208,1,[]
208,2,[]
208,3,"['Actual', 'prices', 'reported', 'wheat', 'sold', 'March', 'intervention', 'price', 'stg', 'per', 'tonne']"
208,4,"['Grain', 'traders', 'sought', 'buy', 'tonnes']"
208,5,[]
209,0,[]
209,1,"['Around', 'grain', 'handlers', 'stopped', 'work', 'two', 'Europoort', 'locations', 'Graan', 'Elevator', 'Mij', 'GEM', 'handles', 'pct', 'grain', 'oilseeds', 'derivatives', 'passing', 'Rotterdam']"
209,2,"['GEM', 'managing', 'director', 'Pieter', 'van', 'der', 'Vorm', 'said', 'facilities', 'pct', 'operational']"
209,3,[]
209,4,"['barely', 'one', 'month', 'since', 'end', 'eight', 'week', 'campaign', 'lightning', 'strikes', 'redundancies', 'Rotterdam', 'general', 'cargo', 'sector', 'stevedoring', 'companies', 'said', 'cost', 'millions', 'guilders']"
209,5,[]
210,0,[]
210,1,"['bids', 'offers', 'milo']"
210,2,"['June', 'July', 'bill', 'lading', 'wheat', 'offered', 'July', 'comparison', 'bid']"
210,3,[]
211,0,[]
211,1,"['Cereals', 'MCA', 'plus', 'points', 'West', 'Germany', 'Netherlands', 'minus', 'two', 'points', 'Denmark', 'minus', 'eight', 'points', 'France', 'minus', 'nine', 'Ireland', 'minus', 'Italy', 'minus', 'Britain', 'minus', 'Greece', 'minus', 'Spain']"
211,2,[]
212,0,[]
212,1,"['Soviet', 'Union', 'took', 'tonnes', 'wheat', 'barley', 'Saudi', 'Arabia', 'tonnes', 'barley', 'China', 'wheat', 'Algeria', 'wheat', 'Bangladesh', 'wheat', 'Morocco', 'maize', 'Greece', 'wheat', 'barley', 'Spain', 'wheat', 'Poland', 'wheat', 'Brazil', 'wheat', 'Italy', 'wheat', 'Cyprus', 'wheat', 'maize', 'Israel', 'maize', 'U', 'K', 'tonnes', 'wheat']"
212,2,[]
212,3,"['include', 'tonnes', 'China', 'Soviet', 'Union', 'Turkey', 'Italy']"
212,4,"['Another', 'ship', 'loading', 'tonnes', 'colza', 'Soviet', 'Union']"
212,5,"['Another', 'ships', 'arrive', 'load', 'tonnes', 'cereals', 'end', 'week']"
212,6,"['Six', 'load', 'tonnes', 'wheat', 'Soviet', 'Union']"
212,7,"['Two', 'load', 'tonnes', 'barley', 'Saudi', 'Arabia', 'one', 'tonnes', 'wheat', 'China', 'two', 'tonnes', 'wheat', 'Algeria', 'Turkey', 'one', 'tonnes', 'wheat', 'Italy']"
212,8,"['Another', 'expected', 'load', 'tonnes', 'colza', 'Soviet', 'Union']"
212,9,[]
212,10,"['Sudan', 'took', 'tonnes', 'west', 'coast', 'Africa', 'Four', 'ships', 'currently', 'loading', 'tonnes', 'including', 'Egypt', 'Tanzania', 'Mauritania']"
212,11,"['ship', 'expected', 'later', 'week', 'load', 'tonnes', 'China']"
212,12,[]
213,0,"['FAO', 'APPROVES', 'EMERGENCY', 'FOOD', 'AID', 'ETHIOPIA', 'United', 'Nations', 'Food', 'Agriculture', 'Organization', 'FAO', 'said', 'approved', 'emergency', 'food', 'aid', 'worth', 'mln', 'dlrs', 'drought', 'victims', 'Ethiopia']"
213,1,"['aid', 'include', 'tonnes', 'wheat', 'tonnes', 'vegetable', 'oil', 'farmers', 'Wollo', 'Illubabor', 'regions']"
213,2,"['FAO', 'said', 'also', 'approved', 'mln', 'dlrs', 'food', 'aid', 'families', 'Sri', 'Lanka']"
